[Info]	KAKN	100.9 FM	Naknek, AK		Religious
[BC]	[Info]	KAKQ	101.1 FM	Fairbanks, AK		Hot AC
[Info]	KALG	98.1 FM	Kaltag, AK		Variety
[BC]	[Info]	KASH	107.5 FM	Anchorage, AK		Country
[Info]	KATB	89.3 FM	Anchorage, AK		Religious
[Info]	KAUG	89.9 FM	Anchorage, AK		Variety
[BC]	[Info]	KAYO	100.9 FM	Wasilla, AK		Country
[BC]	[Info]	KBBI	890 AM	Homer, AK		Public Radio
[BC]	[Info]	KBBO	92.1 FM	Houston, AK		Adult Hits
[BC]	[Info]	KBFX	100.5 FM	Anchorage, AK		Classic Rock
[Info]	KBJZ (LPFM)	94.1 LPFM	Juneau, AK		Variety
[BC]	[Info]	KBKO	88.3 FM	Kodiak, AK		Religious
[BC]	[Info]	KBRJ	104.1 FM	Anchorage, AK		Country
[BC]	[Info]	KBRW	680 AM	Barrow, AK		Public Radio
[Info]	KBRW	91.9 FM	Barrow, AK		Public Radio
[Info]	KBUQ	91.9 FM	Buckland, AK		Unknown Format
[BC]	[Info]	KBYR	700 AM	Anchorage, AK		News/Talk
[Info]	KCAM	790 AM	Glennallen, AK		Religious
[Info]	KCAM	88.7 FM	Glennallen, AK		Christian Contemporary
[BC]	[Info]	KCAW	104.7 FM	Sitka, AK		Public Radio
[Info]	KCBF	820 AM	Fairbanks, AK		Sports
[Info]	KCDV	100.9 FM	Cordova, AK		Adult Contemporary
[BC]	[Info]	KCHU	770 AM	Valdez, AK		Public Radio
[Info]	KCUK	88.1 FM	Chevak, AK	Kashunaimut School District	Variety
[Info]	KDFJ (LPFM)	105.9 LPFM	Fairbanks, AK		Unknown Format
[BC]	[Info]	KDHS (LPFM)	95.5 LPFM	Delta Junction, AK	Delta School	Grade School (K-12)
[Info]	KDJF	93.5 FM	Ester, AK		Country
[BC]	[Info]	KDLG	670 AM	Dillingham, AK	Dillingham Public Schools	Public Radio
[Info]	KDLG	89.9 FM	Dillingham, AK	Dillingham Schools	Public Radio
[BC]	[Info]	KDLL	91.9 FM	Kenai, AK		Public Radio
[Info]	KDRG	91.9 FM	Deering, AK		Unknown Format
[Info]	KEAA (LPFM)	97.9 LPFM	Eagle, AK	Eagle Community School	Grade School (K-12)
[BC]	[Info]	KEAG	97.3 FM	Anchorage, AK		Oldies
[Info]	KEDI	98.3 FM	Bethel, AK		Talk
[BC]	[Info]	KENI	650 AM	Anchorage, AK		News/Talk
[Info]	KEUL	88.9 FM	Girdwood, AK		Variety
[Info]	KFAR	660 AM	Fairbanks, AK		News/Talk
[BC]	[Info]	KFAT	92.9 FM	Anchorage, AK		Hip Hop
[BC]	[Info]	KFBX	970 AM	Fairbanks, AK		News/Talk
[BC]	[Info]	KFMJ	99.9 FM	Ketchikan, AK		Oldies
[Info]	KFNP (LPFM)	99.5 LPFM	North Pole, AK		Variety
[BC]	[Info]	KFQD	750 AM	Anchorage, AK		News/Talk
[BC]	[Info]	KFSE	106.9 FM	Kasilof, AK		Rock
[BC]	[Info]	KFSK	100.9 FM	Petersburg, AK		Public Radio
[BC]	[Info]	KGOT	101.3 FM	Anchorage, AK		Top-40
[Info]	KGTL	620 AM	Homer, AK		Nostalgia
[BC]	[Info]	KGTW	106.7 FM	Ketchikan, AK		Country
[BC]	[Info]	KGVC	91.5 FM	Glacier View, AK		Variety
[Info]	KGYA	90.5 FM	Grayling, AK		Variety
[BC]	[Info]	KHAR	590 AM	Anchorage, AK		Sports
[Info]	KHKY	92.7 FM	Akiachak, AK	Yupiit School	Grade School (K-12)
[Info]	KHNS	102.3 FM	Haines, AK		Public Radio
[Info]	KHOO	90.7 FM	Hoonah, AK		Variety
[Info]	KHRM (LPFM)	94.1 LPFM	Anchorage, AK		Religious
[Info]	KHUS	98.1 FM	Huslia, AK		Public Radio
[BC]	[Info]	KIAK	102.5 FM	Fairbanks, AK		Country
[BC]	[Info]	KIAM	630 AM	Nenana, AK		Religious
[BC]	[Info]	KIAM	91.9 FM	North Nenana, AK		Religious
[Info]	KIAN	91.9 FM	Kiana, AK		Unknown Format
[Info]	KIAO	90.3 FM	Delta Junction, AK		Religious
[Info]	KIBH	91.7 FM	Seward, AK		Variety
[BC]	[Info]	KICY	850 AM	Nome, AK		Religious
[BC]	[Info]	KICY	100.3 FM	Nome, AK		Christian Contemporary
[Info]	KIEA	91.9 FM	Selawik, AK		Unknown Format
[BC]	[Info]	KIFW	1230 AM	Sitka, AK		Adult Hits
[Info]	KINU	89.9 FM	Kotzebue, AK		Public Radio
[BC]	[Info]	KINY	800 AM	Juneau, AK		Adult Contemporary
[BC]	[Info]	KIYU	910 AM	Galena, AK		Public Radio
[BC]	[Info]	KIYU	97.1 FM	Galena, AK		Public Radio
[BC]	[Info]	KIYU (CP)	88.1 FM	Galena, AK		Public Radio
[Info]	KJHA	88.7 FM	Houston, AK		Religious
[Info]	KJLP	88.9 FM	Palmer, AK		Religious
[Info]	KJNO	630 AM	Juneau, AK		Talk
[Info]	KJNP	1170 AM	North Pole, AK		Religious
[Info]	KJNP	100.3 FM	North Pole, AK		Religious
[Info]	KJNR	91.9 FM	Bethel, AK		Christian Contemporary
[BC]	[Info]	KKED	104.7 FM	Fairbanks, AK		Rock
[BC]	[Info]	KKIS	96.5 FM	Soldotna, AK		Hot AC
[BC]	[Info]	KKNI	1430 AM	Wasilla, AK		Classic Rock
[BC]	[Info]	KKNI	105.3 FM	Sterling, AK		Classic Rock
[Info]	KLAM	1450 AM	Cordova, AK		Country
[Info]	KLEF	98.1 FM	Anchorage, AK		Classical
[Info]	KLIU (LPFM)	95.9 LPFM	Unalakleet, AK		Religious
[Info]	KLOP	91.5 FM	Holy Cross, AK		Public Radio
[Info]	KLSF	89.7 FM	Juneau, AK		Christian Contemporary
[BC]	[Info]	KMBQ	99.7 FM	Wasilla, AK		Adult Contemporary
[Info]	KMGS	89.5 FM	Anvik, AK		Public Radio
[Info]	KMJG	88.9 FM	Homer, AK		Variety
[BC]	[Info]	KMVN	105.7 FM	Anchorage, AK		Urban Contemporary
[BC]	[Info]	KMXS	103.1 FM	Anchorage, AK		Hot AC
[BC]	[Info]	KMXT	100.1 FM	Kodiak, AK		Public Radio
[BC]	[Info]	KNBA	90.3 FM	Anchorage, AK		Variety
[BC]	[Info]	KNGW	88.9 FM	Juneau, AK		Religious
[Info]	KNKO	88.5 FM	Shageluk, AK		Public Radio
[Info]	KNLT	95.5 FM	Palmer, AK		Adult Album Alternative
	[Info]	KNOM	780 AM	Nome, AK		Religious
[Info]	KNOM	96.1 FM	Nome, AK		Variety
[BC]	[Info]	KNSA	930 AM	Unalakleet, AK		Public Radio
[Info]	KNUL	99.1 FM	Nulato, AK		Public Radio
[BC]	[Info]	KOAN	1080 AM	Anchorage, AK		Talk
[Info]	KODK	90.7 FM	Kodiak, AK		Public Radio
[Info]	KOGB	91.3 FM	McGrath, AK		Unknown Format
[BC]	[Info]	KOGJ	88.1 FM	Kenai, AK		Religious
[Info]	KONR (LPFM)	104.9 LPFM	Anchorage, AK		Other
[Info]	KORI	91.9 FM	Noorvik, AK		Public Radio
[BC]	[Info]	KOTZ	720 AM	Kotzebue, AK		Public Radio
[Info]	KOYU	98.1 FM	Koyukuk, AK		Public Radio
[Info]	KPEN	101.7 FM	Soldotna, AK		Country
[BC]	[Info]	KQHE	92.7 FM	Fairbanks, AK		Religious
[BC]	[Info]	KQQJ	90.7 FM	Juneau, AK		Religious
[Info]	KQQN	89.3 FM	Nome, AK		Religious
[BC]	[Info]	KQQS	89.3 FM	Sitka, AK		Religious
[Info]	KQVK	91.9 FM	Kivalina, AK		Unknown Format
[BC]	[Info]	KRBD	105.3 FM	Ketchikan, AK		Public Radio
[BC]	[Info]	KRBY	98.1 FM	Ruby, AK		Public Radio
[Info]	KRFF	89.1 FM	Fairbanks, AK		Ethnic
[BC]	[Info]	KRNN	102.7 FM	Juneau, AK		Public Radio
[BC]	[Info]	KRUA	88.1 FM	Anchorage, AK	University of Alaska - Anchorage	Alternative
[Info]	KRUP	99.1 FM	Dillingham, AK		Talk
[BC]	[Info]	KRXX	101.1 FM	Kodiak, AK		Top-40
[Info]	KSBZ	103.1 FM	Sitka, AK		Classic Rock
[BC]	[Info]	KSDP	830 AM	Sand Point, AK		Public Radio
[BC]	[Info]	KSKA	91.1 FM	Anchorage, AK		Public Radio
[Info]	KSKO	89.5 FM	McGrath, AK		Public Radio
[BC]	[Info]	KSLD	1140 AM	Soldotna, AK		Sports
[BC]	[Info]	KSRM	920 AM	Soldotna, AK		News/Talk
[BC]	[Info]	KSTK	101.7 FM	Wrangell, AK		Public Radio
[BC]	[Info]	KSUA	91.5 FM	Fairbanks, AK	University of Alaska Fairbanks	College
[Info]	KSUP	106.3 FM	Juneau, AK		Hot AC
[Info]	KSVJ	90.7 FM	Seward, AK		Religious
[Info]	KSVQ	89.3 FM	Gambell, AK		Religious
[Info]	KTDZ	103.9 FM	College, AK		Adult Hits
[BC]	[Info]	KTKN	930 AM	Ketchikan, AK		Adult Contemporary
[BC]	[Info]	KTKU	105.1 FM	Juneau, AK		Country
[Info]	KTMB	102.1 FM	Anchorage, AK		Oldies
[BC]	[Info]	KTNA	88.9 FM	Talkeetna, AK		Public Radio
[BC]	[Info]	KTOO	104.3 FM	Juneau, AK		Public Radio
[BC]	[Info]	KTYU	99.1 FM	Tanana, AK		Public Radio
[BC]	[Info]	KTZN	550 AM	Anchorage, AK		Sports
[BC]	[Info]	KUAC	89.9 FM	Fairbanks, AK	University of Alaska - Fairbanks	Public Radio
[Info]	KUBY (LPFM)	101.7 LPFM	Dillingham, AK		Religious
[BC]	[Info]	KUCB	89.7 FM	Unalaska, AK		Public Radio
[BC]	[Info]	KUDU	91.9 FM	Tok, AK		Religious
[BC]	[Info]	KUHB	91.9 FM	Saint Paul, AK		Public Radio
[Info]	KUUK	91.9 FM	Noatak, AK		Unknown Format
[Info]	KVAK	1230 AM	Valdez, AK		Country
[Info]	KVAK	93.3 FM	Valdez, AK		Hot AC
[BC]	[Info]	KVNT	1020 AM	Eagle River, AK		News/Talk
[Info]	KVOK	560 AM	Kodiak, AK		Country
[BC]	[Info]	KVRF	89.5 FM	Sutton, AK		Variety
[BC]	[Info]	KWDD	94.3 FM	Fairbanks, AK		Country
[BC]	[Info]	KWHL	106.5 FM	Anchorage, AK		Rock
[BC]	[Info]	KWHQ	100.1 FM	Kenai, AK		Country
[Info]	KWJG	91.5 FM	Kasilof, AK		Variety
[BC]	[Info]	KWLF	98.1 FM	Fairbanks, AK		Top-40
[BC]	[Info]	KWRG (LPFM)	99.9 LPFM	Wrangell, AK		Religious
[Info]	KWVV	103.5 FM	Homer, AK		Adult Album Alternative
[Info]	KXBA	93.3 FM	Nikiski, AK		Oldies
[Info]	KXES (LPFM)	92.9 LPFM	Galena, AK		Variety
[BC]	[Info]	KXGA	90.5 FM	Glennallen, AK		Public Radio
[BC]	[Info]	KXKM	89.7 FM	Mccarthy, AK		Public Radio
[BC]	[Info]	KXLL	100.7 FM	Juneau, AK		Adult Album Alternative
[BC]	[Info]	KXLR	95.9 FM	Fairbanks, AK		Rock
[BC]	[Info]	KXLW	96.3 FM	Houston, AK		Country
[Info]	KXXJ	1330 AM	Juneau, AK		Classic Hits
[BC]	[Info]	KYKA	104.9 FM	Meadow Lakes, AK		Christian Contemporary
[BC]	[Info]	KYKD	100.1 FM	Bethel, AK		Religious
[Info]	KYKT	91.9 FM	Yakutat, AK		Unknown Format
[BC]	[Info]	KYMG	98.9 FM	Anchorage, AK		Adult Contemporary
[Info]	KYMR	88.9 FM	Metlakatla, AK		Christian Contemporary
[Info]	KYSC	96.9 FM	Fairbanks, AK		Classic Rock
[BC]	[Info]	KYUK	640 AM	Bethel, AK		Public Radio
[BC]	[Info]	KYUK	90.3 FM	Bethel, AK		Public Radio
[Info]	KYUP	91.9 FM	Scammon Bay, AK		Variety
[Info]	KZNC	91.9 FM	Red Dog Mine Port, AK		Country
[Info]	KZND	94.7 FM	Houston, AK		Rock
[Info]	KZNR	91.1 FM	Red Dog Mine, AK		Unknown Format
[Info]	KZPA	900 AM	Fort Yukon, AK		Public Radio
[BC]	[Info]	KZVV	88.3 FM	Fairbanks, AK		Christian Contemporary
[BC]	[Info]	KAAA	1230 AM	Kingman, AZ		News/Talk
[BC]	[Info]	KAFF	930 AM	Flagstaff, AZ		Country
[BC]	[Info]	KAFF	92.9 FM	Flagstaff, AZ		Country
[Info]	KAFZ	99.7 FM	Ash Fork, AZ		Unknown Format
[Info]	KAHM	102.1 FM	Prescott, AZ		Easy Listening
[Info]	KAHM (CP)	102.1 FM	Spring Valley, AZ		Easy Listening
[BC]	[Info]	KAIC	88.9 FM	Tucson, AZ		Christian Contemporary
[BC]	[Info]	KAIH	89.3 FM	Lake Havasu City, AZ		Christian Contemporary
[BC]	[Info]	KAJM	104.3 FM	Camp Verde, AZ		Rhythmic Oldies
[BC]	[Info]	KAPR	930 AM	Douglas, AZ		Talk
[Info]	KASA	1540 AM	Phoenix, AZ		Spanish Christian
[Info]	KATO	1230 AM	Safford, AZ		News/Talk
[BC]	[Info]	KAVV	97.7 FM	Benson, AZ		Country
[BC]	[Info]	KAWC	1320 AM	Yuma, AZ	Arizona Western College	Public Radio
[BC]	[Info]	KAWC	88.9 FM	Yuma, AZ	Arizona Western College	Public Radio
[BC]	[Info]	KAWN	91.3 FM	Winslow, AZ		Religious
[BC]	[Info]	KAWP	88.9 FM	Parker, AZ	Arizona Western College	Public Radio
[Info]	KAZG	1440 AM	Scottsdale, AZ		Oldies
[BC]	[Info]	KAZM	780 AM	Sedona, AZ		News/Talk
[BC]	[Info]	KBAQ	89.5 FM	Phoenix, AZ	Rio Salado Community College	Classical
[BC]	[Info]	KBLU	560 AM	Yuma, AZ		News/Talk
[BC]	[Info]	KBMB	710 AM	Black Canyon City, AZ		Spanish
[BC]	[Info]	KBMH	90.3 FM	Holbrook, AZ		Religious
[BC]	[Info]	KBRP (LPFM)	96.1 LPFM	Bisbee, AZ		Variety
[Info]	KBSZ	1260 AM	Apache Junction, AZ		Comedy
[BC]	[Info]	KBTK	105.1 FM	Kachina Village, AZ		Talk
[Info]	KBUX	94.3 FM	Quartzsite, AZ		Oldies
[Info]	KBUX (CP)	96.5 FM	Quartzsite, AZ		Oldies
[Info]	KCDQ	95.3 FM	Douglas, AZ		Adult Contemporary
[Info]	KCDQ (CP)	95.3 FM	Tombstone, AZ		Adult Contemporary
[Info]	KCDX	103.1 FM	Florence, AZ		Classic Rock
[BC]	[Info]	KCEC	104.5 FM	Wellton, AZ		Regional Mexican
[BC]	[Info]	KCEE	690 AM	Tucson, AZ		Nostalgia
[BC]	[Info]	KCFY	88.1 FM	Yuma, AZ		Christian Contemporary
[BC]	[Info]	KCKO	107.9 FM	Rio Rico, AZ		Spanish
[Info]	KCKY	1150 AM	Coolidge, AZ		Spanish
[Info]	KCMA (LPFM)	98.5 LPFM	Payson, AZ		Oldies
[Info]	KCMA (LPFM) (CP)	92.1 LPFM	Payson, AZ		Oldies
[BC]	[Info]	KCMT	92.1 FM	Green Valley, AZ		Regional Mexican
[BC]	[Info]	KCUB	1290 AM	Tucson, AZ		Sports
[Info]	KCUZ	1490 AM	Clifton, AZ		Classic Rock
[Info]	KCWG (LPFM)	100.3 LPFM	Crown King, AZ		Country
[BC]	[Info]	KCYK	1400 AM	Yuma, AZ		Country
[Info]	KDAP	1450 AM	Douglas, AZ		Spanish Christian
[Info]	KDAP	96.5 FM	Douglas, AZ		Country
[BC]	[Info]	KDDL	94.3 FM	Chino Valley, AZ		Country
[BC]	[Info]	KDJI	1270 AM	Holbrook, AZ		News/Talk
[BC]	[Info]	KDKB	93.3 FM	Mesa, AZ		Alternative
[BC]	[Info]	KDUS	1060 AM	Tempe, AZ		Sports
[BC]	[Info]	KDVA	106.9 FM	Buckeye, AZ		Spanish
[BC]	[Info]	KEMP	99.3 FM	Payson, AZ		Hot AC
[BC]	[Info]	KESZ	99.9 FM	Phoenix, AZ		Adult Contemporary
[BC]	[Info]	KEVT	1210 AM	Sahuarita, AZ		Talk
[BC]	[Info]	KEXX	103.9 FM	Gilbert, AZ		Hot AC
[Info]	KFFN	1490 AM	Tucson, AZ		Sports
[BC]	[Info]	KFLG	1000 AM	Bullhead City, AZ		Nostalgia
[BC]	[Info]	KFLR	90.3 FM	Phoenix, AZ		Religious
[BC]	[Info]	KFLT	830 AM	Tucson, AZ		Religious
[BC]	[Info]	KFMA	102.1 FM	Oro Valley, AZ		Alternative
[Info]	KFMM	99.1 FM	Thatcher, AZ		Classic Rock
[BC]	[Info]	KFNN	1510 AM	Mesa, AZ		Business News
[BC]	[Info]	KFNX	1100 AM	Cave Creek, AZ		News/Talk
[BC]	[Info]	KFSZ	106.1 FM	Munds Park, AZ		Top-40
[Info]	KFTT	107.7 FM	Bagdad, AZ		Oldies
[Info]	KFXR	107.3 FM	Chinle, AZ		Country
[Info]	KFXY (LPFM)	99.1 LPFM	Mesa, AZ		Unknown Format
[BC]	[Info]	KFYI	550 AM	Phoenix, AZ		News/Talk
[BC]	[Info]	KGCB	90.9 FM	Prescott, AZ		Religious
[Info]	KGHR	91.3 FM	Tuba City, AZ		Public Radio
[BC]	[Info]	KGME	910 AM	Phoenix, AZ		Sports
[Info]	KGMN	100.1 FM	Kingman, AZ		Country
[BC]	[Info]	KGMS	940 AM	Tucson, AZ		Religious
[BC]	[Info]	KGPS (LPFM)	98.7 LPFM	Kingman, AZ		Religious
[Info]	KGVY	1080 AM	Green Valley, AZ		Classic Hits
[Info]	KHCK	91.3 FM	Houck, AZ		Religious
[Info]	KHIL	1250 AM	Willcox, AZ		Country
[BC]	[Info]	KHOT	105.9 FM	Paradise Valley, AZ		Regional Mexican
[BC]	[Info]	KHOV	105.3 FM	Wickenburg, AZ		Spanish
[BC]	[Info]	KHOV (CP)	105.1 FM	Wickenburg, AZ		Spanish
[BC]	[Info]	KHYT	107.5 FM	Tucson, AZ		Classic Hits
[Info]	KIDR	740 AM	Phoenix, AZ		Spanish
[BC]	[Info]	KIHP	1310 AM	Mesa, AZ		Religious
[BC]	[Info]	KIIM	99.5 FM	Tucson, AZ		Country
[Info]	KIKO	1340 AM	Apache Junction, AZ		Oldies
[Info]	KIKO	97.3 FM	Claypool, AZ		Oldies
[Info]	KINO	1230 AM	Winslow, AZ		Country
[BC]	[Info]	KJAA	1240 AM	Globe, AZ		Oldies
[Info]	KJIK	100.7 FM	Duncan, AZ		Adult Contemporary
[Info]	KJNN (LPFM)	94.3 LPFM	Holbrook, AZ		Religious
[BC]	[Info]	KJPN	89.3 FM	Payson, AZ		Religious
[BC]	[Info]	KJTA	89.9 FM	Flagstaff, AZ		Religious
[BC]	[Info]	KJZA	89.5 FM	Drake, AZ	St. Paul Bible College	Public Radio
[BC]	[Info]	KJZK	90.7 FM	Kingman, AZ		Public Radio
[BC]	[Info]	KJZP	90.1 FM	Prescott, AZ		Public Radio
[BC]	[Info]	KJZZ	91.5 FM	Phoenix, AZ	Rio Salado College	Public Radio
[BC]	[Info]	KKFR	98.3 FM	Mayer, AZ		Hip Hop
[BC]	[Info]	KKLD	95.9 FM	Cottonwood, AZ		Classic Hits
[BC]	[Info]	KKMR	106.5 FM	Arizona City, AZ		Spanish
[BC]	[Info]	KKNT	960 AM	Phoenix, AZ		Talk
[Info]	KKYZ	101.7 FM	Sierra Vista, AZ		Oldies
[Info]	KKYZ (CP)	101.1 FM	Tanque Verde, AZ		Oldies
[Info]	KLJX (LPFM)	107.1 LPFM	Flagstaff, AZ	Northern Arizona University	College
[BC]	[Info]	KLJZ	93.1 FM	Yuma, AZ		Hot AC
[BC]	[Info]	KLKA	88.5 FM	Globe, AZ		Christian Contemporary
[BC]	[Info]	KLKI	91.9 FM	Dolan Springs, AZ		Christian Contemporary
[BC]	[Info]	KLNZ	103.5 FM	Glendale, AZ		Regional Mexican
[BC]	[Info]	KLPX	96.1 FM	Tucson, AZ		Classic Rock
[Info]	KLPZ	1380 AM	Parker, AZ		Country
[BC]	[Info]	KLTU	88.1 FM	Mammoth, AZ		Christian Contemporary
[BC]	[Info]	KLVA	105.5 FM	Casa Grande, AZ		Christian Contemporary
[BC]	[Info]	KLVA (CP)	105.5 FM	Maricopa, AZ		Christian Contemporary
[BC]	[Info]	KLVK	89.1 FM	Fountain Hills, AZ		Christian Contemporary
[BC]	[Info]	KMGN	93.9 FM	Flagstaff, AZ		Rock
[BC]	[Info]	KMIY	92.9 FM	Tucson, AZ		Hot AC
[BC]	[Info]	KMLE	107.9 FM	Chandler, AZ		Country
[BC]	[Info]	KMOG	1420 AM	Payson, AZ		Country
[Info]	KMUR	88.3 FM	Bullhead City, AZ		Variety
[BC]	[Info]	KMVA	97.5 FM	Dewey-Humboldt, AZ		Hot AC
[BC]	[Info]	KMVP	860 AM	Phoenix, AZ		Gospel Music
[BC]	[Info]	KMVP	98.7 FM	Phoenix, AZ		Sports
[BC]	[Info]	KMXP	96.9 FM	Phoenix, AZ		Hot AC
[BC]	[Info]	KMXZ	94.9 FM	Tucson, AZ		Adult Contemporary
[BC]	[Info]	KNAA	90.7 FM	Show Low, AZ	Northern Arizona University	Classical
[BC]	[Info]	KNAD	91.7 FM	Page, AZ	Northern Arizona University	Public Radio
[BC]	[Info]	KNAG	90.3 FM	Grand Canyon, AZ	Northern Arizona University	Public Radio
[BC]	[Info]	KNAI	88.3 FM	Phoenix, AZ		Regional Mexican
[BC]	[Info]	KNAQ	89.3 FM	Prescott, AZ	Northern Arizona University	Public Radio
[BC]	[Info]	KNAU	88.7 FM	Flagstaff, AZ	Northern Arizona University	Classical
[BC]	[Info]	KNIX	102.5 FM	Phoenix, AZ		Country
[BC]	[Info]	KNKI	106.7 FM	Pinetop, AZ		Talk
[BC]	[Info]	KNLB	91.1 FM	Lake Havasu City, AZ		Religious
[Info]	KNNB	88.1 FM	Whiteriver, AZ		Variety
[BC]	[Info]	KNOG	91.7 FM	Nogales, AZ		Spanish Christian
[BC]	[Info]	KNOT	1450 AM	Prescott, AZ		Christian Contemporary
[BC]	[Info]	KNRJ	101.1 FM	Cordes Lakes, AZ		Hip Hop
[BC]	[Info]	KNST	790 AM	Tucson, AZ		News/Talk
[BC]	[Info]	KNTR	980 AM	Lake Havasu City, AZ		Sports
[BC]	[Info]	KNUV	1190 AM	Tolleson, AZ		Spanish
[BC]	[Info]	KNXN	1470 AM	Sierra Vista, AZ		Religious
[BC]	[Info]	KOAI	95.1 FM	Sun City West, AZ		Adult Contemporary
[BC]	[Info]	KOAS	105.7 FM	Dolan Springs, AZ		Rhythmic Oldies
[BC]	[Info]	KOFH	99.1 FM	Nogales, AZ		Spanish
[BC]	[Info]	KOHH	90.7 FM	San Lucy, AZ		Variety
[BC]	[Info]	KOHN	91.9 FM	Sells, AZ		Variety
[BC]	[Info]	KOHT	98.3 FM	Marana, AZ		Hip Hop
[Info]	KOII (LPFM)	94.5 LPFM	Flagstaff, AZ		Unknown Format
[BC]	[Info]	KOMR	106.3 FM	Sun City, AZ		Spanish
[BC]	[Info]	KOOL	94.5 FM	Phoenix, AZ		Classic Hits
[BC]	[Info]	KOY	1230 AM	Phoenix, AZ		Talk
[Info]	KPGE	1340 AM	Page, AZ		Country
[BC]	[Info]	KPHF	88.3 FM	Phoenix, AZ		Religious
[BC]	[Info]	KPHX	1480 AM	Phoenix, AZ		Talk
[Info]	KPIH (LPFM)	98.9 LPFM	Payson, AZ		Religious
[BC]	[Info]	KPJM (LPFM)	99.7 LPFM	Payson, AZ		Adult Contemporary
[BC]	[Info]	KPKR	95.7 FM	Parker, AZ		Adult Hits
[BC]	[Info]	KPNG	88.7 FM	Chandler, AZ	East Valley Institute of Technology	Top-40
[BC]	[Info]	KPPV	106.7 FM	Prescott Valley, AZ		Adult Contemporary
[BC]	[Info]	KPUB	91.7 FM	Flagstaff, AZ	Northern Arizona University	Public Radio
[BC]	[Info]	KPUP (LPFM)	100.5 LPFM	Patagonia, AZ		Variety
[BC]	[Info]	KPXQ	1360 AM	Glendale, AZ		Religious
[Info]	KPYT (LPFM)	100.3 LPFM	Tucson, AZ		Ethnic
[BC]	[Info]	KQAZ	101.7 FM	Springerville, AZ		Adult Contemporary
[BC]	[Info]	KQMR	100.3 FM	Globe, AZ		Spanish
[BC]	[Info]	KQNA	1130 AM	Prescott Valley, AZ		News/Talk
[BC]	[Info]	KQSR	100.9 FM	Yuma, AZ		Adult Contemporary
[BC]	[Info]	KQSS	101.9 FM	Miami, AZ		Country
[BC]	[Info]	KQST	102.9 FM	Sedona, AZ		Top-40
[BC]	[Info]	KQTH	104.1 FM	Tucson, AZ		News/Talk
[Info]	KRCI	89.5 FM	Pinetop-Lakeside, AZ		Religious
[Info]	KRCY	96.7 FM	Lake Havasu City, AZ		Classic Hits
[Info]	KRDE	94.1 FM	San Carlos, AZ		Country
[Info]	KRDX	98.5 FM	Vail, AZ		Oldies
[Info]	KRDX (CP)	103.7 FM	Corona de Tucson, AZ		Oldies
[BC]	[Info]	KREE	88.1 FM	Pirtleville, AZ		Spanish
[BC]	[Info]	KRFM	96.5 FM	Show Low, AZ		Hot AC
[BC]	[Info]	KRIM (LPFM)	96.3 LPFM	Payson, AZ		Oldies
[BC]	[Info]	KRIT	93.9 FM	Parker, AZ		Regional Mexican
[BC]	[Info]	KRIT (CP)	92.7 FM	Parker, AZ		Regional Mexican
[Info]	KRJY (LPFM)	101.5 LPFM	Yuma, AZ		Spanish Christian
[Info]	KRMB	90.1 FM	Bisbee, AZ		Spanish Christian
[Info]	KRMC	91.7 FM	Douglas, AZ		Spanish Christian
[Info]	KRMH	89.7 FM	Red Mesa, AZ	Red Mesa High School	Grade School (K-12)
[Info]	KRPH	99.5 FM	Morristown, AZ		Regional Mexican
[BC]	[Info]	KRQQ	93.7 FM	Tucson, AZ		Top-40
[Info]	KRRK	100.7 FM	Desert Hills, AZ		Classic Rock
[BC]	[Info]	KRVZ	1400 AM	Springerville, AZ		Oldies
[Info]	KRWV (LPFM)	99.3 LPFM	Gold Canyon, AZ		Smooth Jazz
[BC]	[Info]	KSAZ	580 AM	Marana, AZ		Spanish Christian
[BC]	[Info]	KSED	107.5 FM	Sedona, AZ		Country
[Info]	KSFQ	90.9 FM	Thatcher, AZ		Christian Contemporary
[BC]	[Info]	KSHM	91.3 FM	Show Low, AZ		Religious
[BC]	[Info]	KSLX	100.7 FM	Scottsdale, AZ		Classic Rock
[Info]	KSNH	88.5 FM	Snowflake, AZ		Religious
[BC]	[Info]	KSNX	105.5 FM	Heber, AZ		Classic Hits
[BC]	[Info]	KSUN	1400 AM	Phoenix, AZ		Regional Mexican
[BC]	[Info]	KSWG	96.3 FM	Wickenburg, AZ		Country
[BC]	[Info]	KSZR	97.5 FM	Oro Valley, AZ		Hip Hop
[Info]	KTAN	1420 AM	Sierra Vista, AZ		Country
[BC]	[Info]	KTAR	620 AM	Phoenix, AZ		Sports
[BC]	[Info]	KTAR	92.3 FM	Glendale, AZ		News/Talk
[BC]	[Info]	KTBA	760 AM	Tuba City, AZ		Christian Contemporary
[Info]	KTBX	98.1 FM	Tubac, AZ		Classic Rock
[Info]	KTDT (LPFM)	99.1 LPFM	Tucson, AZ		Adult Album Alternative
[BC]	[Info]	KTGV	106.3 FM	Oracle, AZ		Rhythmic Oldies
[BC]	[Info]	KTHQ	92.5 FM	Eagar, AZ		Country
[Info]	KTKT	990 AM	Tucson, AZ		Spanish
[BC]	[Info]	KTMG	99.1 FM	Prescott, AZ		Adult Contemporary
[BC]	[Info]	KTNN	660 AM	Window Rock, AZ		Country
[BC]	[Info]	KTTI	95.1 FM	Yuma, AZ		Country
[BC]	[Info]	KTUC	1400 AM	Tucson, AZ		Nostalgia
